2.0512366191054995e-01   3.8908323280863211e-01   7.1240470261363749e-03
2.0768028360429869e-01   3.8910377300956706e-01   6.8981248588561618e-03
2.1019625949551829e-01   3.8911831583278023e-01   5.8546091280261038e-03
2.1267381134607508e-01   3.8913300248750521e-01   5.5826462178447181e-03
2.1635917697152718e-01   3.8915168395652544e-01   6.6331545795993811e-03
2.1882092509335666e-01   3.8917058504683233e-01   6.7083336875667088e-03
2.2253012973709019e-01   3.8919004884639913e-01   6.8437971804029231e-03
2.2498784123858365e-01   3.8920946856552424e-01   7.1244882102398663e-03
2.2741390898746566e-01   3.8922489213551315e-01   5.9186102989027285e-03
2.3164491554392408e-01   3.8924669581824378e-01   9.2882267479381889e-03
2.3346327981343068e-01   3.8926681655525242e-01   8.9066801530520000e-03
2.3616122134709108e-01   3.8928220535052160e-01   6.5970531964061191e-03
2.3848586323038945e-01   3.8929933011204398e-01   7.2493350685278769e-03
2.4061779958532142e-01   3.8931455591004160e-01   7.0042777384656113e-03
2.4272954297573085e-01   3.8932905955004848e-01   6.5025646359068425e-03
2.4551525890723275e-01   3.8934583062540057e-01   8.8627209337758684e-03
2.4689578074063934e-01   3.8936001038385032e-01   8.4878280781025533e-03
2.4923517206787099e-01   3.8937279657024537e-01   5.8190442161661334e-03
2.5211309054015785e-01   3.8939079463021925e-01   7.7323544229636401e-03
2.5401370082019498e-01   3.8940734662332277e-01   7.5705746319177179e-03
2.5763056430358261e-01   3.8942689422330923e-01   9.2483487520232197e-03
2.5934957310840501e-01   3.8944593259632371e-01   9.1980050559921159e-03
2.6105803149926721e-01   3.8945845957279956e-01   7.3905803477811267e-03
2.6275629076212204e-01   3.8947110903215643e-01   7.0591954186884310e-03
2.6511151331513350e-01   3.8948646345924270e-01   6.5147145435211226e-03
2.6861025575645586e-01   3.8950923288023681e-01   7.2794675513387147e-03
2.7207047179502630e-01   3.8953706184658426e-01   1.0903239613559925e-02
2.7378690820400592e-01   3.8955821225790904e-01   1.0312167300341854e-02
2.7719412272186489e-01   3.8957975262977240e-01   7.9496987572100081e-03
2.8003158816389034e-01   3.8960615588596464e-01   1.0515405343118865e-02
2.8174420406518608e-01   3.8962541568427678e-01   9.8527327317452108e-03
2.8344914271739169e-01   3.8963984948004077e-01   7.9200323398020776e-03
2.8605398829765494e-01   3.8965830763094528e-01   1.1114781736508941e-02
2.8735013096220680e-01   3.8967531226881746e-01   1.0965780888219102e-02
2.8993048676449096e-01   3.8969254473054693e-01   7.8047054408695209e-03
2.9249561460465695e-01   3.8971543704934869e-01   8.9068895001056716e-03
2.9505643839614654e-01   3.8973820116622676e-01   8.8649271131168925e-03
2.9761359868705961e-01   3.8976080778418937e-01   1.1732115980007726e-02
2.9888723078809804e-01   3.8977758447442501e-01   1.0978824041452777e-02
3.0142513685619859e-01   3.8979435482587188e-01   1.0959595693694200e-02
3.0268956441357336e-01   3.8981095380076292e-01   1.1089698982649537e-02
3.0566843228359214e-01   3.8982968629857168e-01   9.9629660357887489e-03
3.0738071634820119e-01   3.8985036231509534e-01   1.0509405163714387e-02
3.0908822030156446e-01   3.8986564118400907e-01   8.9977063959709551e-03
3.1079115311506933e-01   3.8988104797064471e-01   9.0827994561959204e-03
3.1250758722468819e-01   3.8989669957292206e-01   8.4363885631683518e-03
3.1578725029022131e-01   3.8992009248436749e-01   9.7899069728882970e-03
3.1806217491491923e-01   3.8994655680789103e-01   1.1220338116382405e-02
3.1991075875643799e-01   3.8996667858366929e-01   9.9157424774789591e-03
3.2248004115702555e-01   3.8998869386470320e-01   1.1453813359777609e-02
3.2405830826461079e-01   3.9000956821642352e-01   1.1333774902822412e-02
3.2649485011272111e-01   3.9003006527220369e-01   9.5007118355536161e-03
3.2879104573275814e-01   3.9005423589613902e-01   1.0083639162020019e-02
3.3137632152424246e-01   3.9007901618126356e-01   1.0274568785371982e-02
3.3367526270631820e-01   3.9010404618023381e-01   1.3993676518917322e-02
3.3483528520162109e-01   3.9012209724509422e-01   1.3013658464169863e-02
3.3715272280944525e-01   3.9014046242569411e-01   1.3141470580839594e-02
3.3831022224788526e-01   3.9015868965219153e-01   1.3123438907947840e-02
3.4062309305397576e-01   3.9017691738043220e-01   9.1379965897406285e-03
3.4293344457139724e-01   3.9020093031197789e-01   1.0060446370457842e-02
3.4555692734869542e-01   3.9022633115715327e-01   1.0111541540233056e-02
3.4803269839668399e-01   3.9025236833576449e-01   1.0172140974040633e-02
3.5072536044031133e-01   3.9027874913338223e-01   1.2553533169270156e-02
3.5225311834322132e-01   3.9030031704811907e-01   1.1945745683069858e-02
3.5431166849776652e-01   3.9031888442328022e-01   9.7431855839946943e-03
3.5637011690816756e-01   3.9034042958195636e-01   1.0994431237273753e-02
3.5815958987296498e-01   3.9036092478399320e-01   1.1145602666386215e-02
3.5994938080960942e-01   3.9038032243960435e-01   1.0925791858020549e-02
3.6173967244669869e-01   3.9040004010901064e-01   1.1097568568590422e-02
3.6353064713541211e-01   3.9042006590286238e-01   1.0743325145753532e-02
3.6578066021568667e-01   3.9044299991711862e-01   1.0821641750490971e-02
3.6803239740801807e-01   3.9046878440065669e-01   1.2070310495603760e-02
3.6991880154817064e-01   3.9049253271993706e-01   1.1999434937742597e-02
3.7180687743510593e-01   3.9051407405541561e-01   1.0965742435883026e-02
3.7408180646321848e-01   3.9053780494887347e-01   1.1041344980123465e-02
3.7635983618336094e-01   3.9056434862817391e-01   1.3566514188144804e-02
3.7784845116399762e-01   3.9058640627300023e-01   1.2809132470957434e-02
3.8083058416615223e-01   3.9061260627422301e-01   1.4414145930676059e-02
3.8232426526671276e-01   3.9063834736548780e-01   1.4381319043462414e-02
3.8540668826311053e-01   3.9066453501690274e-01   1.4054329451363581e-02
3.8695118679933477e-01   3.9069054363296857e-01   1.4037285358219668e-02
3.8849805077245092e-01   3.9070791608741556e-01   1.0430882123805262e-02
3.9098372996505076e-01   3.9073064899063892e-01   1.4306428616215313e-02
3.9222910682459605e-01   3.9075168606583138e-01   1.4026603650122265e-02
3.9443175116709633e-01   3.9077141836771095e-01   9.5242555910267541e-03
3.9730497061057307e-01   3.9080090421375280e-01   1.5189175487930294e-02
3.9874555021190067e-01   3.9082634401331523e-01   1.4702680411782406e-02
4.0131356535293605e-01   3.9085056532504442e-01   1.2706747417165886e-02
4.0308447511150386e-01   3.9087706712621684e-01   1.3069267076081765e-02
4.0631634877797940e-01   3.9090812366402078e-01   1.1953708868216643e-02
4.0891360906988711e-01   3.9094406362938627e-01   1.6769601496836092e-02
4.1021635872144357e-01   3.9096782608294062e-01   1.5296010860097809e-02
4.1283054170757127e-01   3.9099236789425312e-01   1.0932420269104220e-02
4.1548070270995741e-01   3.9102549000278208e-01   1.2432323936382520e-02
4.1816784444443228e-01   3.9105871806829756e-01   1.6301627127773829e-02
4.1951655936143195e-01   3.9108336878122907e-01   1.5223691252591820e-02
4.2222478872480179e-01   3.9110799268584873e-01   1.0770270355617412e-02
4.2477732948141800e-01   3.9113952121955037e-01   1.1983432407324527e-02
4.2751524800093832e-01   3.9117124900417666e-01   1.2619494380178368e-02
4.2975187704128709e-01   3.9120135827347458e-01   1.3122841533589159e-02
4.3182647217954973e-01   3.9122793041273274e-01   1.2142115962670747e-02
4.3443952358484333e-01   3.9125746563685038e-01   1.2607000039712702e-02
4.3672964859549751e-01   3.9128895458363244e-01   1.8342616853151028e-02
4.3779449519559421e-01   3.9131076063534836e-01   1.7111408799097588e-02
4.4020950916762086e-01   3.9133364507021567e-01   1.1236693598489387e-02
4.4264239610148820e-01   3.9136529818646498e-01   1.2676691891890123e-02
4.4536556093314589e-01   3.9139880138407873e-01   1.3723324483470191e-02
4.4755853814384711e-01   3.9143140457050374e-01   1.3541208433525255e-02
4.5031859876545693e-01   3.9146417330214561e-01   1.5197938030425779e-02
4.5198501380059597e-01   3.9149284518059280e-01   1.4624464086072386e-02
4.5421946766732296e-01   3.9151778909692858e-01   1.1865419655912578e-02
4.5646873936100013e-01   3.9154606734225883e-01   1.2525393986500988e-02
4.5874459768849907e-01   3.9157446563089371e-01   1.2192280165575581e-02
4.6133266098980902e-01   3.9160517895650671e-01   1.3358091667447133e-02
4.6336786254350920e-01   3.9163475128987651e-01   1.3304807310383828e-02
4.6591335354696911e-01   3.9166471654197760e-01   1.2073507958324623e-02
4.6887717632950127e-01   3.9170154111831079e-01   1.2735248221743933e-02
4.7207155848613991e-01   3.9174329158518939e-01   1.3540945659307912e-02
4.7501307072641075e-01   3.9178439816562666e-01   1.3785773950248685e-02
4.7793109047712157e-01   3.9182407860719565e-01   1.7226831488897931e-02
4.7952084212135981e-01   3.9185460757963136e-01   1.5984136116201409e-02
4.8165507203723329e-01   3.9187949699981478e-01   1.2331657578116752e-02
4.8380643257866685e-01   3.9190747904855772e-01   1.2477915922323770e-02
4.8632524314860914e-01   3.9193734923174700e-01   1.2206759211836742e-02
4.8886880779893666e-01   3.9196929155316185e-01   1.3849093725538128e-02
4.9079329775905889e-01   3.9199782380954551e-01   1.3172069742928240e-02
4.9468748948234248e-01   3.9203608656937988e-01   1.6483707240703499e-02
4.9665801702161877e-01   3.9207520710697913e-01   1.7082049571784726e-02
4.9836021392831187e-01   3.9210020995639788e-01   1.3251676315278725e-02
5.0144277886773803e-01   3.9213303787380294e-01   1.2181751488099716e-02
5.0442426948665620e-01   3.9217377611890769e-01   1.6495776105027723e-02
5.0620609122230464e-01   3.9220618441506677e-01   1.5464689251586635e-02
5.0935867232803878e-01   3.9223974619708102e-01   1.1046083255592544e-02
5.1347932935185914e-01   3.9228741918661042e-01   1.2735628413901707e-02
5.1697428881077656e-01   3.9233538709630605e-01   1.3346098898992435e-02
5.2027021807288576e-01   3.9237819754478170e-01   1.2937371477666685e-02
5.2360270134594356e-01   3.9242113754459323e-01   1.5982314795530188e-02
5.2557777352177504e-01   3.9245632906372757e-01   1.5277792361784439e-02
5.2971656199645101e-01   3.9249753108238933e-01   1.3014585101991116e-02
5.3285220055072324e-01   3.9254560834090763e-01   1.6190599230618108e-02
5.3492914572040440e-01   3.9258041578051539e-01   1.4425345283414621e-02
5.3906648520616929e-01   3.9262086536298463e-01   1.6084365702741705e-02
5.4104704187019870e-01   3.9265870163532490e-01   1.5723425799822738e-02
5.4464803172083620e-01   3.9269318912280243e-01   1.1535959127410759e-02
5.4785026098789513e-01   3.9273570765295968e-01   1.2952164210983743e-02
5.5123239807918201e-01   3.9277835046027487e-01   1.3172531336091208e-02
5.5434169777487985e-01   3.9282092080957609e-01   1.3028613337603238e-02
5.5779416818189820e-01   3.9286336129819827e-01   1.2804321209250376e-02
5.6109565416726948e-01   3.9290724954732226e-01   1.5819360527703958e-02
5.6294225938455522e-01   3.9293907052164140e-01   1.4426718237635968e-02
5.6634323955066923e-01   3.9297056300498662e-01   1.1014083399604432e-02
5.6933365226805011e-01   3.9300811232138211e-01   1.1539805963857985e-02
5.7398098314743307e-01   3.9305439825874106e-01   1.3351255248377190e-02
5.7705102372451844e-01   3.9310226552908090e-01   1.4241939672569063e-02
5.7976391860390908e-01   3.9313766654543159e-01   1.2284551935815550e-02
5.8306163519418408e-01   3.9317511247629183e-01   1.1318288161951061e-02
5.8698672851508671e-01   3.9321936579368844e-01   1.1353879149413867e-02
5.9089686897859506e-01   3.9326407040329919e-01   1.3013771977639666e-02
5.9351019429428897e-01   3.9330084061837406e-01   1.2390955782173349e-02
5.9737451191241409e-01   3.9333912729360415e-01   1.2984630642338095e-02
5.9995513266791711e-01   3.9337793827632261e-01   1.3075027115365708e-02
6.0338271866131343e-01   3.9341381120442070e-01   1.1244384334830283e-02
6.0682215032602493e-01   3.9345517213623438e-01   1.1929294960443870e-02
6.0996708295053081e-01   3.9349241227439807e-01   1.1708139364733545e-02
6.1275308628367486e-01   3.9352470250686966e-01   1.2343740547305302e-02
6.1483500618385745e-01   3.9355157358217635e-01   1.1736828989576783e-02
6.1753477666581991e-01   3.9357916402629006e-01   1.0509954762633068e-02
6.2082860045806010e-01   3.9361494897652988e-01   1.1834886380578931e-02
6.2367410184369521e-01   3.9365101116188367e-01   1.3931572986333600e-02
6.2560975377277139e-01   3.9367963450455679e-01   1.2718548835353663e-02
6.2900167646921612e-01   3.9371047773311785e-01   1.3623931672523393e-02
6.3073432228880444e-01   3.9373809321228914e-01   1.3103141956579058e-02
6.3308465139803183e-01   3.9375985072305436e-01   1.3681665311614962e-02
6.3427768615544555e-01   3.9377885281859593e-01   1.3472648630271221e-02
6.3548305266668359e-01   3.9379210268174836e-01   1.3185884904455290e-02
6.3624281542129479e-01   3.9380317126970843e-01   1.3004523821655936e-02
6.3700760753840369e-01   3.9381191300842888e-01   1.1496049133842700e-02
6.3777751463791377e-01   3.9382081492303611e-01   1.1607046636889471e-02
6.3855262460383810e-01   3.9382984656051628e-01   1.0768097642802061e-02
6.3991118957319293e-01   3.9384237079205020e-01   1.4546550080208023e-02
6.4059660995807166e-01   3.9385418369388886e-01   1.4280181552183807e-02
6.4128620602739905e-01   3.9386198152859975e-01   1.0552541646416363e-02
6.4235600409457405e-01   3.9387201712606429e-01   1.0452278304946064e-02
6.4343609387598899e-01   3.9388447491480916e-01   1.2523961221281549e-02
6.4425306660467652e-01   3.9389531837983266e-01   1.2181636646435895e-02
6.4507607968141389e-01   3.9390443939600334e-01   1.0886035949308598e-02
6.4590524582168662e-01   3.9391330163582844e-01   1.0469342930143717e-02
6.4674068095624071e-01   3.9392186392400608e-01   9.2734103290866947e-03
6.4843083686388614e-01   3.9393420192599465e-01   1.1424272841682671e-02
6.4928580858277463e-01   3.9394575310049285e-01   1.3180049202155871e-02
6.4971582414909235e-01   3.9395134923686864e-01   1.0779256451250597e-02
6.5014754824590182e-01   3.9395503436257717e-01   7.7940435915557953e-03
6.5101618961205954e-01   3.9396050813879252e-01   7.2398591552958972e-03
6.5189187125061221e-01   3.9396767628107299e-01   8.1075204452853607e-03
6.5277473576362666e-01   3.9397476445871932e-01   7.9478792882174930e-03
6.5366493041277685e-01   3.9398176715277078e-01   7.3900978442541804e-03
6.5486352150745109e-01   3.9398985606749848e-01   7.1102990323126175e-03
6.5607578670911293e-01   3.9399891900784906e-01   7.3228015263106100e-03
6.5730211542390993e-01   3.9400770907167343e-01   6.4858120798997497e-03
6.5930614888271610e-01   3.9401847342858415e-01   4.9165845542418667e-03
6.6343387948956101e-01   3.9403490141420122e-01   4.5947673487413071e-03
6.6556159045433716e-01   3.9404535210845348e-01   2.1495206803237993e-03
6.6773476710315360e-01   3.9404768775252780e-01   0.0000000000000000e+00
6.6883915314134501e-01   3.9404686825734586e-01   -1.0181005515806927e-03
6.6995582453617442e-01   3.9404541967192108e-01   -1.5752374392090068e-03
6.7108511347820177e-01   3.9404332328148872e-01   -1.8986988076219414e-03
6.7280346893091836e-01   3.9403994999366659e-01   -3.0108580365665002e-03
6.7396585927422248e-01   3.9403562633686812e-01   -4.7308688364012088e-03
6.7455224384377743e-01   3.9403255309234675e-01   -4.4693558042586011e-03
6.7573564171446898e-01   3.9402910695444743e-01   -5.5022855530116044e-03
6.7633275975346108e-01   3.9402504102578895e-01   -5.9567257074462036e-03
6.7693356104677760e-01   3.9402197757709473e-01   -4.8545926240122494e-03
6.7814643352809578e-01   3.9401668785461474e-01   -7.8690443633620336e-03
6.7875862014965127e-01   3.9401078665831513e-01   -8.2326494373670712e-03
6.7937471848137510e-01   3.9400658685703194e-01   -6.3837393459327263e-03
6.8061889138672604e-01   3.9399973238717323e-01   -1.0128545267401100e-02
6.8124709258427663e-01   3.9399190444039223e-01   -1.0799276578665196e-02
6.8187945652935844e-01   3.9398613307515135e-01   -9.4745451635175996e-03
6.8251604832561408e-01   3.9397987871038997e-01   -1.0145104720743965e-02
6.8315693808720168e-01   3.9397317012805411e-01   -1.0828535853562969e-02
6.8380219476676651e-01   3.9396594846450850e-01   -1.1479146318460793e-02
6.8445189076813284e-01   3.9395830261783482e-01   -1.1071774219124721e-02
6.8557743363848656e-01   3.9394719910946541e-01   -1.6515473000608002e-02
6.8614531143528223e-01   3.9393591488425445e-01   -1.6815291745138947e-02
6.8671665859737385e-01   3.9392806397600927e-01   -1.2706779396401713e-02
6.8786996535514255e-01   3.9391581697331507e-01   -1.8278195589193282e-02
6.8845203352255202e-01   3.9390292780909536e-01   -1.8658367784001581e-02
6.8903778439405494e-01   3.9389405312855619e-01   -1.3986934183419916e-02
6.9022055589385201e-01   3.9388028979300727e-01   -1.9897312946436221e-02
6.9081769507581181e-01   3.9386591790890313e-01   -2.0299350194796388e-02
6.9141875083024962e-01   3.9385599683077005e-01   -1.6673365075197843e-02
6.9202378268180620e-01   3.9384580703530225e-01   -1.7031167673288751e-02
6.9263285774124106e-01   3.9383531763557145e-01   -1.6022339953361317e-02
6.9371078913294915e-01   3.9382033496607249e-01   -2.2963774791074459e-02
6.9425460375723891e-01   3.9380536010355394e-01   -2.3267400910380303e-02
6.9480171416126590e-01   3.9379498020271803e-01   -1.8424614001532391e-02
6.9544180904110409e-01   3.9378359679681202e-01   -1.8519435124852969e-02
6.9608649865975969e-01   3.9377117993643096e-01   -1.9438902759190455e-02
6.9673586358652229e-01   3.9375844011943528e-01   -1.9780211946189386e-02
6.9738998620019621e-01   3.9374539513591944e-01   -1.9166096569958827e-02
6.9822147937592272e-01   3.9373027951568723e-01   -2.6797269682125875e-02
6.9864016729401013e-01   3.9371724285179255e-01   -2.6097414326338515e-02
6.9906084424127501e-01   3.9370839435820304e-01   -1.9317893788158427e-02
7.0002521336267731e-01   3.9369355851135945e-01   -1.8617700134469947e-02
7.0100027389200958e-01   3.9367221710945821e-01   -2.9882577867993986e-02
7.0149190181357757e-01   3.9365554411997988e-01   -2.8527845700047384e-02
7.0198631099544717e-01   3.9364411763955226e-01   -2.3304670744318540e-02
7.0248353915692119e-01   3.9363243324534569e-01   -2.3780000924279190e-02
7.0298362295174088e-01   3.9362039995117154e-01   -2.2183014792605336e-02
7.0394820825619575e-01   3.9360249949804671e-01   -2.1776024922504657e-02
7.0492367487766561e-01   3.9357808289708757e-01   -2.9636433779685799e-02
7.0555804874516515e-01   3.9355738221083653e-01   -2.9189942027471376e-02
7.0619714601186212e-01   3.9354094298297310e-01   -2.5695850363318291e-02
7.0684105870363134e-01   3.9352441443728714e-01   -2.5535003728500510e-02
7.0748987074645020e-01   3.9350793456928856e-01   -2.3226471688577010e-02
7.0861439310253305e-01   3.9348605226892580e-01   -2.9765779406628730e-02
7.0918232763157463e-01   3.9346619099113955e-01   -2.8452823593782501e-02
7.0975413188383618e-01   3.9345367410191900e-01   -1.9611197063047453e-02
7.1078182891864750e-01   3.9343772914035896e-01   -2.2547612214358432e-02
7.1130048967622883e-01   3.9342419379061261e-01   -2.0533826812435714e-02
7.1182242897609527e-01   3.9341639823071173e-01   -1.3357458892592343e-02
7.1252478010137232e-01   3.9340850829351837e-01   -1.0930336438985123e-02
7.1323321637284320e-01   3.9340098155671344e-01   -1.0243867250160073e-02
7.1377014077262679e-01   3.9339563624190454e-01   -8.4821366565299341e-03
7.1431064834798430e-01   3.9339185322485010e-01   -6.3654540086568777e-03
7.1485480234662380e-01   3.9338873651454054e-01   -5.1515718315336143e-03
7.1540266448150602e-01   3.9338623191202426e-01   -3.9066161079961519e-03
7.1650976323567894e-01   3.9338339457619637e-01   -3.4352496332662030e-03
7.1706913851791854e-01   3.9338122641705070e-01   -2.9869466260950008e-03
7.1763248118946010e-01   3.9338004815734345e-01   -1.8793661428355422e-03
7.1828320652464295e-01   3.9337898469724858e-01   -1.6493357765282358e-03
7.1893934598326725e-01   3.9337789253465599e-01   -1.5774299420281107e-03
7.1955363659826344e-01   3.9337697362537044e-01   -1.5149133107362754e-03
7.2017278000445450e-01   3.9337602380364761e-01   -1.4904363258718058e-03
7.2079687362587341e-01   3.9337512109366096e-01   -1.3946495918448114e-03
7.2142601107885707e-01   3.9337427650993179e-01   -1.1556728948674433e-03
7.2260274338548924e-01   3.9337332767257394e-01   -6.6884810254049670e-04
7.2379773026607486e-01   3.9337269524842045e-01   0.0000000000000000e+00
7.2624841173242183e-01   3.9337421178756143e-01   1.2376468846025878e-03
7.2787049649889857e-01   3.9337923777534506e-01   3.7514580790668863e-03
7.2952856119371068e-01   3.9338656464051969e-01   4.8867123850721925e-03
7.3180033227868124e-01   3.9339912217893108e-01   7.0982770055797919e-03
7.3397867851317355e-01   3.9341786536779183e-01   9.7535936339031345e-03
7.3604957148555006e-01   3.9344032663674317e-01   1.1738417679409429e-02
7.3818513755756054e-01   3.9346735975119318e-01   1.4208013890925431e-02
7.3886582974893622e-01   3.9347715866849647e-01   1.4736214272227946e-02
7.3954652194031179e-01   3.9348762995414327e-01   1.6183556880940277e-02
7.4022721413168746e-01   3.9349939926107053e-01   1.8550041717062898e-02
7.4071068894833580e-01   3.9350909542630669e-01   2.1146326086667996e-02
7.4119416376498426e-01   3.9351944642067199e-01   2.1258886548811966e-02
7.4167763858163249e-01   3.9352925142620576e-01   1.8887723103495613e-02
7.4217148436463265e-01   3.9353826258172420e-01   1.7638109679650446e-02
7.4266533014763259e-01   3.9354670407328379e-01   1.6580671070375329e-02
7.4315917593063274e-01   3.9355467080560630e-01   1.5715407275669301e-02
7.4410661471210382e-01   3.9356719902762904e-01   1.1516088823377667e-02
7.4505405349357490e-01   3.9357797984680293e-01   1.2026719662112689e-02
7.4600149227504586e-01   3.9359147565174496e-01   1.7247299791873484e-02
7.4660558828885193e-01   3.9360315246463667e-01   2.0827232975113717e-02
7.4720968430265788e-01   3.9361593304396003e-01   2.0901574630586055e-02
7.4781378031646373e-01   3.9362769967584721e-01   1.7470324758292348e-02
7.4843467716337508e-01   3.9363757492557183e-01   1.4690777081214721e-02
7.4905557401028633e-01   3.9364637904473632e-01   1.4020055795145670e-02
7.4967647085719780e-01   3.9365542139699755e-01   1.5458160900085399e-02
7.5026936123252863e-01   3.9366488709872138e-01   1.6310539185648665e-02
7.5086225160785958e-01   3.9367457002653666e-01   1.6190930735616546e-02
7.5145514198319041e-01   3.9368389389886282e-01   1.5099335549989100e-02
7.5259419024591379e-01   3.9369771027130562e-01   1.0354092263208874e-02
7.5373323850863716e-01   3.9371020139616247e-01   1.2772397123585905e-02
7.5487228677136053e-01   3.9372952690050517e-01   2.2354250131120537e-02
7.5546492665667520e-01   3.9374479031294851e-01   2.8235755710549017e-02
7.5605756654199008e-01   3.9376190383130416e-01   2.8597859304969164e-02
7.5665020642730474e-01   3.9377759643781285e-01   2.3440560914380699e-02
7.5717202558222574e-01   3.9378899449064458e-01   2.0516325165218733e-02
7.5769384473714663e-01   3.9379929093969945e-01   1.9218394033239980e-02
7.5821566389206740e-01   3.9380933442187832e-01   1.9546767518442715e-02
7.5875027551054330e-01   3.9381973438776058e-01   1.9282416380729295e-02
7.5928488712901909e-01   3.9382986883170507e-01   1.8553441041519361e-02
7.5981949874749477e-01   3.9383948936021546e-01   1.7359841500813211e-02
7.6085095363785937e-01   3.9385361785656470e-01   1.1402871327971721e-02
7.6188240852822398e-01   3.9386583335122410e-01   1.3650514592364191e-02
7.6291386341858847e-01   3.9388459853284707e-01   2.4102771293989866e-02
7.6340835756709569e-01   3.9389833788396633e-01   3.0386666413681228e-02
7.6390285171560290e-01   3.9391358260204212e-01   3.0191284013731390e-02
7.6439734586411012e-01   3.9392712872225444e-01   2.3516624094140352e-02
7.6490341438446030e-01   3.9393771785420095e-01   1.8749289348585808e-02
7.6540948290481037e-01   3.9394652794125939e-01   1.6485778204679370e-02
7.6591555142516043e-01   3.9395482608973509e-01   1.6726090662418792e-02
7.6689052672493785e-01   3.9396770993673508e-01   1.0971531230470411e-02
7.6786550202471526e-01   3.9397869364005228e-01   1.2828261285103540e-02
7.6884047732449268e-01   3.9399519801893551e-01   2.2296280826318175e-02
7.6930714525074428e-01   3.9400714848503665e-01   2.7941536491299643e-02
7.6977381317699578e-01   3.9402036374836641e-01   2.7716825747218687e-02
7.7024048110324728e-01   3.9403210448387366e-01   2.1622148594077351e-02
7.7067020828055599e-01   3.9404051809037349e-01   1.7829954940814800e-02
7.7109993545786493e-01   3.9404768137247276e-01   1.5802994179061929e-02
7.7152966263517386e-01   3.9405435289871926e-01   1.5541266308820217e-02
7.7229826241475086e-01   3.9406466042223603e-01   1.1833851991316926e-02
7.7306686219432807e-01   3.9407339481649906e-01   1.1447772410932432e-02
7.7383546197390507e-01   3.9408310885865505e-01   1.4383027567666963e-02
7.7454335980253264e-01   3.9409321555824284e-01   1.4517556888331317e-02
7.7525125763115998e-01   3.9410415327626536e-01   1.6730876088104963e-02
7.7595915545978744e-01   3.9411739358356429e-01   2.1022985166989246e-02
7.7632223715061432e-01   3.9412582416344732e-01   2.4734856565127031e-02
7.7668531884144132e-01   3.9413486048020968e-01   2.4359627551595264e-02
7.7704840053226831e-01   3.9414301858252332e-01   1.9897298126392186e-02
7.7768748765797080e-01   3.9415331016112015e-01   1.3142324270877529e-02
